date,state,category,commodity,pricetype,currency,year,price,CPI,month,msp_year,Year,MSP_Wheat,year_month,Date,Diesel Price,Wheat Price (Indian Rupee per Metric Ton),Diesel ROC,Wheat ROC,Diesel / Wheat Price Ratio,date_x,Rainfall,ANNUAL,JF,MAM,JJAS,OND,index,0
2010-04-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,15.0,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,60.3,1259.4,122.1,186.8,851.2,99.4,,
2010-04-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,20.8,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,138.9,3131.8,19.6,360.9,1928.0,823.3,,
2010-04-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2010,11.0,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,,,,,,,,
2010-04-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2010,18.0,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,2.3,1027.5,3.0,8.6,865.3,150.6,,
2010-04-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1614.5,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,2.3,1027.5,3.0,8.6,865.3,150.6,,
2010-04-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,,,,,,,,
2010-04-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,12.0,11.99,apr,2010,2010-11,1170,2010-04,2010-04-01,101.64,8582.51,0.0347,-0.0128,0.0118,2010-04-15,,,,,,,,
2010-05-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,5.9,640.5,15.0,7.2,600.8,17.5,,
2010-05-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1146.25,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,5.9,640.5,15.0,7.2,600.8,17.5,,
2010-05-15,gujarat,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,0.0,1088.7,0.2,0.0,1035.0,53.4,,
2010-05-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,15.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,81.4,1259.4,122.1,186.8,851.2,99.4,,
2010-05-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,,,,,,,,
2010-05-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,190.6,3131.8,19.6,360.9,1928.0,823.3,,
2010-05-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2010,11.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,,,,,,,,
2010-05-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,5.4,1027.5,3.0,8.6,865.3,150.6,,
2010-05-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1593.68,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,5.4,1027.5,3.0,8.6,865.3,150.6,,
2010-05-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,,,,,,,,
2010-05-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,91.9,1095.2,11.9,116.7,365.4,601.2,,
2010-05-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2010,1925.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,91.9,1095.2,11.9,116.7,365.4,601.2,,
2010-05-15,telangana,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,24.9,1276.4,15.5,32.0,1080.4,148.5,,
2010-05-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,12.0,11.99,may,2010,2010-11,1170,2010-05,2010-05-01,97.77,8312.39,-0.0381,-0.0315,0.0118,2010-05-15,,,,,,,,
2010-06-15,assam,cereals and tubers,Wheat,Retail,INR,2010,17.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,569.7,2711.5,3.7,882.3,1690.2,135.3,,
2010-06-15,bihar,cereals and tubers,Wheat,Wholesale,INR,2010,1213.33,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,80.9,629.2,1.3,51.1,536.2,40.7,,
2010-06-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,29.1,640.5,15.0,7.2,600.8,17.5,,
2010-06-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1208.09,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,29.1,640.5,15.0,7.2,600.8,17.5,,
2010-06-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,108.5,1259.4,122.1,186.8,851.2,99.4,,
2010-06-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,18.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,,,,,,,,
2010-06-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,667.5,3131.8,19.6,360.9,1928.0,823.3,,
2010-06-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2010,11.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,,,,,,,,
2010-06-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1595.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,185.6,1027.5,3.0,8.6,865.3,150.6,,
2010-06-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,,,,,,,,
2010-06-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,70.0,1095.2,11.9,116.7,365.4,601.2,,
2010-06-15,telangana,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,127.0,1276.4,15.5,32.0,1080.4,148.5,,
2010-06-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,jun,2010,2010-11,1170,2010-06,2010-06-01,98.16,7341.83,0.004,-0.1168,0.0134,2010-06-15,,,,,,,,
2010-07-15,assam,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,415.1,2711.5,3.7,882.3,1690.2,135.3,,
2010-07-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,191.2,629.2,1.3,51.1,536.2,40.7,,
2010-07-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,189.3,640.5,15.0,7.2,600.8,17.5,,
2010-07-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1227.05,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,189.3,640.5,15.0,7.2,600.8,17.5,,
2010-07-15,gujarat,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,328.2,1088.7,0.2,0.0,1035.0,53.4,,
2010-07-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,291.8,1259.4,122.1,186.8,851.2,99.4,,
2010-07-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,20.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,,,,,,,,
2010-07-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,20.4,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,629.0,3131.8,19.6,360.9,1928.0,823.3,,
2010-07-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2010,12.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,,,,,,,,
2010-07-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,280.9,1027.5,3.0,8.6,865.3,150.6,,
2010-07-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1540.36,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,280.9,1027.5,3.0,8.6,865.3,150.6,,
2010-07-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,,,,,,,,
2010-07-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,22.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,81.4,1095.2,11.9,116.7,365.4,601.2,,
2010-07-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,jul,2010,2010-11,1170,2010-07,2010-07-01,96.84,9178.5,-0.0135,0.2502,0.0106,2010-07-15,,,,,,,,
2010-08-15,assam,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,387.0,2711.5,3.7,882.3,1690.2,135.3,,
2010-08-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,158.4,629.2,1.3,51.1,536.2,40.7,,
2010-08-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,198.5,640.5,15.0,7.2,600.8,17.5,,
2010-08-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1232.73,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,198.5,640.5,15.0,7.2,600.8,17.5,,
2010-08-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,274.1,1259.4,122.1,186.8,851.2,99.4,,
2010-08-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,19.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,,,,,,,,
2010-08-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,19.5,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,356.0,3131.8,19.6,360.9,1928.0,823.3,,
2010-08-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1633.29,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,233.2,1027.5,3.0,8.6,865.3,150.6,,
2010-08-15,orissa,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,282.7,1291.9,9.9,106.4,969.9,205.7,,
2010-08-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,,,,,,,,
2010-08-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,22.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,102.9,1095.2,11.9,116.7,365.4,601.2,,
2010-08-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2010,2100.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,102.9,1095.2,11.9,116.7,365.4,601.2,,
2010-08-15,telangana,cereals and tubers,Wheat,Retail,INR,2010,20.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,308.1,1276.4,15.5,32.0,1080.4,148.5,,
2010-08-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,aug,2010,2010-11,1170,2010-08,2010-08-01,98.81,11467.0,0.0204,0.2493,0.0086,2010-08-15,,,,,,,,
2010-09-15,assam,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,318.3,2711.5,3.7,882.3,1690.2,135.3,,
2010-09-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,105.7,629.2,1.3,51.1,536.2,40.7,,
2010-09-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,183.9,640.5,15.0,7.2,600.8,17.5,,
2010-09-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1222.38,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,183.9,640.5,15.0,7.2,600.8,17.5,,
2010-09-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,15.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,176.7,1259.4,122.1,186.8,851.2,99.4,,
2010-09-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,,,,,,,,
2010-09-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,19.5,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,275.6,3131.8,19.6,360.9,1928.0,823.3,,
2010-09-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,,,,,,,,
2010-09-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1768.52,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,165.6,1027.5,3.0,8.6,865.3,150.6,,
2010-09-15,orissa,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,236.0,1291.9,9.9,106.4,969.9,205.7,,
2010-09-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,,,,,,,,
2010-09-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,22.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,111.1,1095.2,11.9,116.7,365.4,601.2,,
2010-09-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2010,2100.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,111.1,1095.2,11.9,116.7,365.4,601.2,,
2010-09-15,telangana,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,249.8,1276.4,15.5,32.0,1080.4,148.5,,
2010-09-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,sep,2010,2010-11,1170,2010-09,2010-09-01,100.13,12506.83,0.0133,0.0907,0.008,2010-09-15,,,,,,,,
2010-10-15,assam,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,116.2,2711.5,3.7,882.3,1690.2,135.3,,
2010-10-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,33.6,629.2,1.3,51.1,536.2,40.7,,
2010-10-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,1.1,640.5,15.0,7.2,600.8,17.5,,
2010-10-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1231.25,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,1.1,640.5,15.0,7.2,600.8,17.5,,
2010-10-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,16.5,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,30.5,1259.4,122.1,186.8,851.2,99.4,,
2010-10-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,,,,,,,,
2010-10-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,20.83,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,441.4,3131.8,19.6,360.9,1928.0,823.3,,
2010-10-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1755.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,77.1,1027.5,3.0,8.6,865.3,150.6,,
2010-10-15,orissa,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,133.0,1291.9,9.9,106.4,969.9,205.7,,
2010-10-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,13.5,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,,,,,,,,
2010-10-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,23.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,148.1,1095.2,11.9,116.7,365.4,601.2,,
2010-10-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2010,2150.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,148.1,1095.2,11.9,116.7,365.4,601.2,,
2010-10-15,telangana,cereals and tubers,Wheat,Retail,INR,2010,20.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,98.7,1276.4,15.5,32.0,1080.4,148.5,,
2010-10-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,oct,2010,2010-11,1170,2010-10,2010-10-01,102.2,12002.94,0.0207,-0.0403,0.0085,2010-10-15,,,,,,,,
2010-11-15,assam,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,11.6,2711.5,3.7,882.3,1690.2,135.3,,
2010-11-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,13.9,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,5.0,629.2,1.3,51.1,536.2,40.7,,
2010-11-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,3.5,640.5,15.0,7.2,600.8,17.5,,
2010-11-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1241.75,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,3.5,640.5,15.0,7.2,600.8,17.5,,
2010-11-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,16.5,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,10.8,1259.4,122.1,186.8,851.2,99.4,,
2010-11-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,21.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,,,,,,,,
2010-11-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2010,20.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,73.4,1027.5,3.0,8.6,865.3,150.6,,
2010-11-15,maharashtra,cereals and tubers,Wheat,Wholesale,INR,2010,1752.7,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,73.4,1027.5,3.0,8.6,865.3,150.6,,
2010-11-15,orissa,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,35.6,1291.9,9.9,106.4,969.9,205.7,,
2010-11-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2010,15.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,,,,,,,,
2010-11-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2010,23.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,328.6,1095.2,11.9,116.7,365.4,601.2,,
2010-11-15,tamil nadu,cereals and tubers,Wheat,Wholesale,INR,2010,2200.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,328.6,1095.2,11.9,116.7,365.4,601.2,,
2010-11-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2010,13.0,11.99,nov,2010,2010-11,1170,2010-11,2010-11-01,106.67,12299.9,0.0437,0.0247,0.0087,2010-11-15,,,,,,,,
2010-12-15,assam,cereals and tubers,Wheat,Retail,INR,2010,16.0,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,7.6,2711.5,3.7,882.3,1690.2,135.3,,
2010-12-15,bihar,cereals and tubers,Wheat,Retail,INR,2010,13.99,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,2.1,629.2,1.3,51.1,536.2,40.7,,
2010-12-15,delhi,cereals and tubers,Wheat,Retail,INR,2010,14.0,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,12.8,640.5,15.0,7.2,600.8,17.5,,
2010-12-15,delhi,cereals and tubers,Wheat,Wholesale,INR,2010,1287.05,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,12.8,640.5,15.0,7.2,600.8,17.5,,
2010-12-15,gujarat,cereals and tubers,Wheat,Retail,INR,2010,15.0,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,0.2,1088.7,0.2,0.0,1035.0,53.4,,
2010-12-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2010,14.5,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,58.1,1259.4,122.1,186.8,851.2,99.4,,
2010-12-15,karnataka,cereals and tubers,Wheat,Retail,INR,2010,23.0,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,,,,,,,,
2010-12-15,kerala,cereals and tubers,Wheat,Retail,INR,2010,21.5,11.99,dec,2010,2010-11,1170,2010-12,2010-12-01,112.92,13845.19,0.0586,0.1256,0.0082,2010-12-15,46.8,3131.8,19.6,360.9,1928.0,823.3,,
